result,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,val27,val28,val29,val30,val31
1.0,2,8370,130,1,5,B,0.41,3.0,0.639,1.0,1.0,0.51,63.2,29.1,4.84,4.99,5.5,105.2,8.8,7.8,412.0,433.0,5.86,1.7,0.0,318.0,-0.1,0.3,5.48,0.0,0.2
1.0,2,8370,130,2,4,B,0.441,3.0,0.703,1.0,1.0,0.51,63.2,28.9,4.85,5.07,32.7,34.1,10.0,7.6,454.0,387.0,5.86,-0.1,0.0,0.0,6.0,5.7,5.76,4.5,0.0
1.0,2,8370,130,2,1,C,0.422,3.0,0.799,1.0,1.0,0.51,63.2,28.9,4.84,5.09,9.2,128.0,8.9,7.8,448.0,386.0,5.74,-0.1,0.0,265.0,4.9,5.3,5.09,2.9,0.0
1.0,2,8370,130,2,3,A,0.4370000000000001,3.0,0.754,1.0,1.0,0.51,63.2,28.9,4.91,5.11,-0.1,0.1,-0.4,0.1,384.0,451.0,5.88,-0.1,0.0,319.0,-0.2,-0.3,5.82,0.0,0.0
1.0,2,8370,130,2,6,B,0.422,3.0,0.649,1.0,1.0,0.51,63.2,29.1,4.85,4.99,2.2,0.1,-0.3,5.5,413.0,426.0,5.78,-0.1,0.0,329.0,0.2,1.4,5.4,0.0,0.1
1.0,2,8370,130,2,6,A,0.412,3.0,0.7240000000000001,1.0,1.0,0.51,63.2,29.4,4.84,5.07,6.4,123.7,8.7,8.0,453.0,388.0,5.87,-0.1,0.0,322.0,0.0,0.0,5.22,0.0,0.2
1.0,2,8370,130,2,5,C,0.467,3.0,0.7879999999999999,1.0,1.0,0.52,63.2,28.9,4.61,5.09,10.7,120.6,7.8,8.1,382.0,455.0,5.87,-0.1,0.0,261.0,0.1,0.5,5.61,-0.1,0.0
1.0,2,8370,130,3,4,D,0.35600000000000004,3.0,0.865,1.0,1.0,0.52,63.2,28.9,4.76,4.94,34.1,120.8,7.8,8.2,385.0,447.0,5.78,-0.1,0.0,327.0,0.0,0.7,5.72,0.0,0.1
1.0,2,8370,130,2,6,C,0.404,3.0,0.728,1.0,1.0,0.52,63.2,28.9,4.86,5.02,102.9,0.0,-0.1,6.3,413.0,425.0,5.86,-0.1,0.0,300.0,0.1,0.7,5.72,0.0,0.0
1.0,2,8370,130,2,1,A,0.493,3.0,0.669,1.0,1.0,0.51,63.2,29.3,4.84,4.96,7.0,127.4,8.9,6.8,451.0,386.0,5.85,-0.1,0.0,282.0,-0.2,-0.3,5.71,0.0,0.1
1.0,2,8370,130,2,2,A,0.465,3.0,0.795,1.0,1.0,0.52,63.2,28.9,4.84,5.09,19.0,127.3,9.4,8.1,425.0,409.0,5.89,-0.1,0.0,0.0,-0.3,-0.3,5.77,0.0,0.0
1.0,2,8370,130,3,3,A,0.382,3.0,0.598,1.0,1.0,0.51,63.2,28.9,4.82,5.04,6.1,131.0,8.6,7.5,411.0,425.0,5.87,-0.1,0.0,244.0,-0.3,-0.3,5.81,0.0,0.0
1.0,2,8370,130,3,5,C,0.359,3.0,0.7290000000000001,1.0,1.0,0.52,63.2,28.9,4.77,4.99,27.7,127.0,7.7,8.1,447.0,387.0,5.86,-0.1,0.0,0.0,-0.1,-0.3,5.06,-0.1,0.0
1.0,2,8370,130,2,5,A,0.425,3.0,0.596,1.0,1.0,0.52,63.2,28.9,4.73,4.89,13.6,127.9,9.2,8.1,425.0,417.0,5.88,-0.1,0.0,268.0,0.8,2.5,5.05,0.0,0.1
1.0,2,8370,130,3,3,D,0.377,3.0,0.68,1.0,1.0,0.52,63.2,29.0,4.77,5.04,5.3,125.7,7.8,6.9,418.0,424.0,5.87,-0.1,0.0,295.0,0.0,0.7,5.66,0.0,-0.1
1.0,2,8370,130,3,4,C,0.364,3.0,0.638,1.0,1.0,0.51,63.2,29.0,4.76,5.09,14.5,52.6,9.6,8.4,417.0,427.0,5.87,-0.1,0.0,249.0,7.3,2.5,5.59,0.0,0.0
1.0,2,8370,130,3,1,E,0.382,3.0,0.868,1.0,1.0,0.52,63.2,29.0,4.75,4.99,41.2,0.0,2.3,7.6,419.0,425.0,5.91,-0.1,0.0,326.0,0.1,0.6,5.42,0.0,0.0
1.0,2,8370,130,3,5,A,0.396,3.0,0.5379999999999999,1.0,1.0,0.52,63.2,29.6,4.83,5.07,12.8,112.2,8.0,8.0,453.0,389.0,5.9,-0.1,0.0,324.0,-0.1,-0.3,4.91,0.0,0.0
1.0,2,8370,130,3,1,A,0.397,3.0,0.74,1.0,1.0,0.52,63.2,29.2,4.89,5.09,18.4,132.1,8.3,7.5,425.0,413.0,5.71,-0.1,0.0,0.0,-0.1,-0.3,5.17,0.1,0.0
1.0,2,8370,130,3,6,B,0.335,3.0,0.687,1.0,1.0,0.51,63.2,29.6,4.8,5.09,10.9,124.5,8.4,8.4,444.0,384.0,5.85,-0.1,0.0,267.0,0.0,0.3,5.19,0.0,0.0
1.0,2,8370,130,3,3,B,0.381,3.0,0.662,1.0,1.0,0.52,63.2,29.0,4.9,5.06,14.0,132.3,7.9,8.1,453.0,383.0,5.91,-0.1,0.0,0.0,0.0,0.0,4.77,0.0,0.0
1.0,2,8370,130,1,1,C,0.4,3.0,0.723,1.0,1.0,0.51,63.2,29.6,4.93,5.02,17.5,81.7,7.4,8.0,386.0,453.0,5.89,-0.1,0.0,0.0,5.9,6.6,5.56,25.7,0.3
1.0,2,8370,130,1,4,A,0.412,3.0,0.706,1.0,1.0,0.52,63.2,29.2,4.84,4.99,8.5,60.9,9.5,7.8,451.0,384.0,5.9,-0.1,0.0,0.0,-0.1,0.2,5.15,-0.1,0.0
1.0,2,8370,130,3,5,B,0.333,3.0,0.7390000000000001,1.0,1.0,0.52,63.2,29.9,4.84,4.95,19.8,115.7,7.3,7.8,389.0,441.0,5.9,-0.1,0.0,0.0,0.2,1.1,5.34,0.0,0.0
1.0,2,8370,130,3,1,C,0.384,3.0,0.703,1.0,1.0,0.51,63.2,29.4,4.83,5.1,15.5,130.7,7.9,8.0,415.0,426.0,5.9,-0.1,0.0,0.0,0.0,0.3,5.69,0.0,-0.1
1.0,2,8370,130,4,1,D,0.41,3.0,0.669,1.0,1.0,0.52,63.2,29.7,4.85,4.98,9.2,125.4,8.8,7.9,416.0,424.0,5.89,0.8,0.0,329.0,0.0,0.7,5.23,0.0,0.0
1.0,2,8370,130,3,2,E,0.342,3.0,0.6829999999999999,1.0,1.0,0.52,63.2,29.4,4.76,5.07,-0.1,0.0,-0.4,0.3,383.0,450.0,5.81,5.9,6.9,0.0,-0.2,-0.4,5.77,0.0,0.0
1.0,2,8370,130,3,5,D,0.385,3.0,0.555,1.0,1.0,0.52,63.2,29.9,4.76,5.04,-0.1,0.1,-0.3,4.2,424.0,383.0,5.86,-0.1,0.0,0.0,0.0,0.6,5.44,0.0,0.0
1.0,2,8370,130,4,1,E,0.396,3.0,0.7140000000000001,1.0,1.0,0.52,63.2,30.0,4.76,5.05,-0.1,0.0,-0.3,3.4,385.0,451.0,5.87,-0.1,0.0,0.0,0.0,0.3,5.65,0.0,0.0
1.0,2,8370,130,3,6,D,0.394,3.0,0.532,1.0,1.0,0.51,63.2,29.9,4.76,5.01,-0.2,0.1,-0.4,0.0,447.0,425.0,5.85,-0.1,0.0,294.0,0.0,0.9,5.42,0.1,-0.1
1.0,2,8370,130,4,2,B,0.439,3.0,0.828,1.0,1.0,0.52,63.2,30.0,4.79,5.1,10.1,54.5,8.9,7.1,447.0,386.0,5.87,-0.1,0.0,0.0,0.0,0.4,5.65,0.0,-0.1
1.0,2,8370,130,4,1,A,0.506,3.0,0.684,1.0,1.0,0.52,63.2,29.4,4.85,5.09,7.4,114.1,9.1,6.9,412.0,423.0,5.86,-0.1,0.0,326.0,0.0,0.3,5.29,0.0,0.0
1.0,2,8370,130,4,5,A,0.406,3.0,0.6920000000000001,1.0,1.0,0.52,63.2,29.4,4.81,5.12,14.8,125.0,7.9,7.8,449.0,385.0,5.44,0.1,9.5,257.0,0.0,0.3,5.4,-0.1,0.1
1.0,2,8370,130,4,1,B,0.478,3.0,16.198,1.0,2.0,0.51,63.2,29.7,4.91,4.96,5.1,0.0,-0.3,8.3,383.0,449.0,5.85,-0.1,0.0,327.0,0.0,0.0,5.19,0.0,0.1
1.0,2,8370,130,4,3,A,0.43,3.0,0.467,1.0,1.0,0.51,63.2,29.4,4.83,4.99,6.2,121.8,8.5,7.3,423.0,412.0,5.86,-0.1,0.0,248.0,0.0,0.3,5.4,0.1,-0.1
1.0,2,8370,130,4,3,C,0.433,3.0,0.479,1.0,1.0,0.52,63.2,29.4,4.76,4.97,34.9,133.2,8.6,8.3,425.0,414.0,5.86,2.5,0.0,229.0,-0.2,-0.3,5.8,0.0,0.0
1.0,2,8370,130,4,2,A,0.484,3.0,0.529,1.0,1.0,0.51,63.2,29.9,4.84,4.93,15.4,119.0,7.7,8.2,385.0,454.0,5.9,-0.1,0.0,0.0,0.0,0.5,5.22,0.0,0.0
1.0,2,8370,130,5,2,A,0.349,3.0,0.688,1.0,1.0,0.52,63.2,29.3,4.83,4.96,19.9,127.5,8.4,8.0,425.0,415.0,5.88,-0.1,0.0,281.0,-0.2,-0.4,5.47,0.0,0.0
1.0,2,8370,130,5,3,A,0.387,3.0,0.537,1.0,1.0,0.51,63.2,29.7,4.85,5.01,-0.2,24.0,9.8,4.3,454.0,383.0,5.88,-0.1,0.0,328.0,0.0,0.2,5.43,0.0,0.0
1.0,2,8370,130,5,6,B,0.365,3.0,0.752,1.0,1.0,0.52,63.2,29.3,4.83,5.12,13.4,112.9,8.7,8.4,449.0,389.0,5.88,-0.1,0.0,0.0,0.0,0.6,5.35,0.0,0.0
1.0,2,8370,130,4,1,C,0.477,3.0,0.59,1.0,1.0,0.52,63.2,29.9,4.83,5.06,25.5,113.9,8.3,8.1,415.0,425.0,5.86,-0.1,0.0,327.0,0.0,0.7,5.21,0.0,-0.1
1.0,3,8370,130,3,4,D,0.399,3.0,0.643,1.0,1.0,0.51,63.2,29.4,4.76,5.11,110.2,0.0,6.2,5.6,431.0,416.0,5.87,-0.1,0.0,285.0,0.0,0.2,5.64,0.0,0.1
1.0,2,8370,130,5,4,A,0.294,3.0,0.68,1.0,1.0,0.52,63.2,29.4,4.84,5.15,-0.1,0.0,-0.4,0.0,386.0,444.0,5.87,-0.1,0.0,326.0,0.0,0.3,5.37,-0.1,0.1
1.0,3,8370,130,2,1,C,0.397,3.0,0.7240000000000001,1.0,1.0,0.52,63.2,30.0,4.75,5.09,8.2,66.0,8.8,7.9,410.0,425.0,5.79,0.0,0.0,337.0,-0.2,0.2,5.52,0.0,0.1
1.0,3,8370,130,2,5,B,0.378,3.0,0.628,1.0,1.0,0.52,63.2,29.6,4.78,5.13,5.5,127.7,9.2,7.8,430.0,425.0,5.81,0.7,0.0,287.0,-0.1,0.2,5.59,0.0,-0.1
1.0,3,8370,130,3,3,D,0.37,3.0,1.009,1.0,2.0,0.51,63.2,29.6,4.77,5.0,-0.1,0.0,-0.4,0.0,385.0,469.0,5.87,-0.1,0.0,0.0,-0.1,0.6,5.77,-0.1,0.1
1.0,3,8370,130,2,6,D,0.328,3.0,0.888,1.0,1.0,0.51,63.2,30.1,4.77,5.07,98.9,106.6,8.5,7.1,387.0,430.0,5.87,-0.1,0.0,335.0,0.2,1.4,5.15,0.0,0.0
1.0,3,8370,130,3,2,A,0.408,3.0,0.609,1.0,1.0,0.51,63.2,30.1,4.77,5.07,12.0,124.2,8.5,7.4,409.0,438.0,5.86,1.1,0.0,0.0,-0.2,0.1,5.11,0.0,0.0
1.0,3,8370,130,4,4,B,0.361,3.0,0.733,1.0,1.0,0.52,63.2,29.6,4.75,5.14,7.0,78.9,9.4,8.4,471.0,437.0,5.86,-0.1,0.0,337.0,0.0,0.6,5.11,0.0,0.1
1.0,3,8370,130,2,2,D,0.375,3.0,0.645,1.0,1.0,0.51,63.2,29.6,4.75,5.1,16.2,126.6,8.3,8.1,454.0,384.0,5.9,-0.1,0.0,336.0,0.0,0.6,5.59,0.0,0.0
1.0,3,8370,130,2,4,B,0.305,3.0,0.7909999999999999,1.0,1.0,0.52,63.2,29.8,4.75,4.97,-0.2,0.0,-0.4,0.5,389.0,411.0,5.75,0.0,0.0,0.0,-0.1,0.3,5.22,0.0,-0.2
1.0,3,8370,130,2,1,E,0.377,3.0,1.008,1.0,2.0,0.52,63.2,30.3,4.76,4.88,-0.1,0.0,-0.4,0.0,438.0,427.0,5.88,-0.1,0.0,0.0,-0.2,-0.4,5.48,0.0,-0.1
1.0,3,8370,130,4,3,B,0.392,3.0,0.994,1.0,1.0,0.51,63.2,30.1,4.76,4.94,6.3,118.4,9.0,7.0,386.0,471.0,5.9,-0.1,0.0,338.0,0.0,0.5,5.52,0.0,-0.3
1.0,3,8370,130,4,6,B,0.385,3.0,1.007,1.0,2.0,0.52,63.2,30.0,4.77,5.09,118.3,3.1,6.9,6.5,386.0,419.0,5.82,-0.1,0.0,283.0,0.0,0.2,5.45,-0.2,0.1
1.0,2,8370,130,4,6,D,0.447,3.0,0.732,1.0,1.0,0.51,63.2,29.8,4.77,5.05,29.4,19.9,7.7,7.9,384.0,447.0,5.86,-0.2,0.0,292.0,-0.2,-0.4,5.6,0.0,0.0
1.0,2,8370,130,4,6,C,0.585,3.0,0.7190000000000001,1.0,1.0,0.51,63.2,29.8,4.78,5.0,12.6,97.8,8.9,8.0,414.0,426.0,5.88,0.7,0.0,0.0,-0.3,-0.3,5.65,-0.1,0.1
1.0,2,8370,130,4,2,E,0.442,3.0,0.897,1.0,1.0,0.51,63.2,29.9,4.77,5.1,9.9,127.8,9.0,7.1,426.0,417.0,5.9,-0.1,0.0,327.0,2.9,5.4,4.89,0.0,0.0
1.0,2,8370,130,4,2,D,0.483,3.0,0.7709999999999999,1.0,1.0,0.51,63.2,30.4,4.77,4.94,33.6,118.5,8.5,7.9,385.0,453.0,5.87,-0.1,0.0,0.0,0.1,0.5,5.17,0.0,0.1
1.0,2,8370,130,5,4,C,0.35700000000000004,3.0,0.848,1.0,1.0,0.52,63.2,30.3,4.76,4.93,95.4,15.0,6.8,6.8,389.0,453.0,5.91,-0.1,0.0,330.0,6.7,4.1,5.72,0.0,0.0
1.0,2,8370,130,5,6,D,0.366,3.0,0.833,1.0,1.0,0.51,63.2,30.4,4.77,5.07,6.2,137.9,8.5,7.3,450.0,388.0,5.87,-0.1,0.0,252.0,-0.2,-0.4,5.76,0.0,0.0
1.0,2,8370,130,5,5,C,0.408,3.0,0.715,1.0,1.0,0.51,63.2,30.1,4.83,5.02,8.7,0.1,-0.2,7.8,451.0,389.0,5.89,-0.1,0.0,0.0,0.0,0.3,5.65,0.0,0.0
1.0,2,8370,130,5,3,C,0.362,3.0,0.759,1.0,1.0,0.51,63.2,30.1,4.8,5.08,12.0,131.1,8.8,8.5,419.0,425.0,5.87,-0.1,0.0,228.0,3.6,-0.3,5.63,-0.1,0.0
1.0,2,8370,130,5,5,D,0.386,3.0,0.853,1.0,1.0,0.52,63.2,30.4,4.78,5.11,23.7,133.7,8.9,8.2,426.0,416.0,5.9,-0.1,0.0,327.0,-0.2,-0.3,5.57,0.0,0.0
1.0,2,8370,130,5,1,B,0.399,3.0,0.743,1.0,1.0,0.52,63.2,30.3,4.84,5.08,23.8,125.2,8.3,8.0,385.0,449.0,5.84,-0.1,0.0,255.0,0.1,0.7,5.63,0.0,0.0
1.0,1,8370,26,3,3,A,0.385,3.0,0.496,1.0,1.0,0.52,63.2,30.3,4.84,5.09,8.6,124.7,8.0,8.3,384.0,444.0,5.9,-0.2,0.0,239.0,-0.2,-0.3,5.78,0.0,0.0
1.0,1,8370,26,2,2,D,0.408,3.0,0.469,1.0,1.0,0.52,63.2,30.4,4.84,5.12,51.4,95.5,7.9,7.3,444.0,384.0,5.83,-0.2,0.0,327.0,-0.3,-0.3,5.62,0.0,0.1
1.0,1,8370,26,3,1,A,0.419,3.0,0.632,1.0,1.0,0.51,63.2,29.9,4.84,5.07,-0.1,10.4,8.7,4.4,427.0,410.0,5.87,-0.1,0.0,245.0,4.8,5.8,5.55,-0.1,0.1
1.0,1,8370,26,3,8,A,0.393,3.0,0.748,1.0,1.0,0.52,63.2,29.9,4.92,5.11,12.8,133.2,9.1,8.2,428.0,412.0,5.91,-0.1,0.0,326.0,4.9,5.9,4.89,0.0,0.0
1.0,1,8370,26,2,8,B,0.397,3.0,0.6,1.0,1.0,0.51,63.2,30.5,4.84,5.14,7.1,121.6,8.3,7.3,424.0,415.0,5.87,1.6,0.0,264.0,0.1,0.7,5.52,0.0,0.1
1.0,1,8370,26,3,3,B,0.414,3.0,0.639,1.0,1.0,0.52,63.2,30.3,4.85,5.12,13.8,71.3,8.9,8.1,443.0,387.0,5.88,-0.1,0.0,239.0,-0.2,-0.4,5.69,0.0,0.0
1.0,1,8370,26,3,5,A,0.413,3.0,0.634,1.0,1.0,0.51,63.2,30.5,4.84,5.12,13.6,122.5,8.8,8.2,447.0,386.0,5.86,-0.1,0.0,325.0,1.8,3.0,5.44,0.0,0.0
1.0,1,8370,26,2,3,C,0.434,3.0,0.642,1.0,1.0,0.52,63.2,30.5,4.83,4.96,20.2,0.0,7.2,8.1,384.0,439.0,5.86,0.0,0.0,265.0,-0.1,-0.2,5.68,-0.1,0.0
1.0,1,8370,26,2,6,B,0.365,3.0,0.8059999999999999,1.0,1.0,0.51,63.2,31.0,4.81,4.97,0.6,0.0,-0.4,5.4,386.0,447.0,5.87,-0.1,0.0,325.0,0.1,0.5,5.27,0.0,0.0
1.0,1,8370,26,2,4,B,0.336,3.0,0.794,1.0,1.0,0.52,63.2,31.0,4.82,5.14,16.2,121.3,8.2,7.7,439.0,384.0,5.9,0.0,0.0,0.0,0.1,0.6,5.4,-0.1,0.0
1.0,1,8370,26,2,5,B,0.353,3.0,0.816,1.0,1.0,0.52,63.2,30.6,4.61,5.12,3.9,52.8,9.2,6.9,428.0,418.0,5.87,0.0,0.0,328.0,0.1,0.7,5.38,-0.1,0.0
1.0,1,8370,26,2,7,B,0.401,3.0,0.593,1.0,1.0,0.51,63.2,30.9,4.83,5.01,8.5,60.2,8.6,7.7,415.0,426.0,5.88,-0.1,0.0,283.0,0.1,0.8,5.2,0.0,0.0
1.0,1,8370,120,1,6,A,0.396,3.0,0.58,1.0,1.0,0.51,63.2,30.3,4.75,5.02,2.6,134.6,8.7,7.1,414.0,425.0,5.88,-0.1,0.0,267.0,0.1,0.5,4.82,0.0,0.1
1.0,1,8370,120,1,5,A,0.342,3.0,0.706,1.0,1.0,0.52,63.2,30.3,4.76,5.0,29.8,2.1,7.2,8.0,382.0,451.0,5.91,-0.1,0.0,330.0,0.1,0.2,5.04,0.1,0.0
0.0,1,8370,120,1,3,B,0.0,3.0,0.0,0.0,0.0,0.53,63.2,30.3,4.76,5.09,15.5,0.1,8.1,8.4,384.0,454.0,5.87,-0.1,0.0,263.0,0.1,0.6,5.32,0.0,0.0
0.0,1,8370,120,1,6,C,0.0,3.0,0.0,0.0,0.0,0.51,63.2,30.2,4.76,5.0,9.3,0.0,7.8,7.8,418.0,426.0,5.86,-0.1,0.0,296.0,1.8,4.0,5.61,0.1,0.1
1.0,1,8370,120,1,5,B,0.0,3.0,0.0,1.0,1.0,0.51,63.2,30.1,4.77,5.1,10.5,115.7,7.8,8.4,409.0,425.0,5.91,-0.1,0.0,329.0,0.1,0.6,5.17,0.0,0.0
1.0,1,8370,120,2,4,A,0.0,3.0,0.0,1.0,1.0,0.52,63.2,30.6,4.76,5.1,100.5,102.1,0.9,6.2,426.0,412.0,5.86,0.0,0.0,232.0,-0.2,-0.3,5.1,0.0,0.0
1.0,1,8370,120,1,6,B,0.0,3.0,0.0,1.0,1.0,0.52,63.2,30.7,4.92,5.11,9.0,128.7,8.2,8.3,451.0,384.0,5.87,-0.1,0.0,211.0,0.0,0.2,5.15,0.0,0.1
1.0,1,8370,120,1,2,D,0.0,3.0,0.0,1.0,1.0,0.52,63.2,30.7,4.76,5.12,30.2,117.2,8.9,8.2,426.0,410.0,5.91,-0.1,0.0,334.0,0.1,0.5,5.6,0.0,0.1
1.0,1,8370,120,1,4,C,0.0,3.0,0.0,1.0,1.0,0.51,63.2,30.6,4.76,5.11,-0.2,0.0,-0.4,0.1,426.0,414.0,5.88,-0.1,0.0,0.0,0.0,0.6,5.29,0.0,0.1
0.0,1,8370,26,3,7,A,0.0,3.0,0.0,0.0,0.0,0.51,63.2,30.6,4.83,5.14,6.9,114.9,7.1,9.2,425.0,406.0,5.72,1.1,0.0,0.0,-0.2,-0.3,5.66,0.0,0.0
1.0,1,8370,26,2,1,C,0.389,3.0,7.979,1.0,2.0,0.52,63.2,30.5,4.85,5.13,15.5,120.4,8.9,8.0,448.0,384.0,5.78,6.5,7.4,325.0,-0.1,-0.3,5.4,0.0,0.0
1.0,2,8370,28,1,3,C,0.0,3.0,0.647,1.0,1.0,0.52,63.2,30.5,4.75,5.06,36.3,128.9,8.5,7.6,462.0,384.0,5.91,-0.1,0.0,333.0,-0.2,-0.3,5.48,0.0,-0.1
1.0,2,8370,130,3,3,C,0.0,3.0,0.506,1.0,1.0,0.51,63.2,30.8,4.77,5.1,11.5,126.8,7.8,8.4,425.0,381.0,5.86,-0.1,0.0,334.0,-0.2,-0.2,5.62,0.0,0.0
1.0,2,8370,28,1,6,C,0.0,3.0,6.247000000000001,1.0,2.0,0.52,63.2,31.0,4.89,5.06,2.7,60.1,8.4,5.0,422.0,418.0,5.89,-0.1,0.0,314.0,-0.2,-0.3,5.19,-0.2,0.0
1.0,2,8370,130,3,1,D,0.0,3.0,0.8290000000000001,1.0,1.0,0.52,63.2,30.5,4.75,5.1,13.8,0.0,7.2,7.9,382.0,412.0,5.82,-0.1,0.0,0.0,-0.2,-0.4,5.01,0.1,0.0
1.0,2,8370,28,1,1,B,0.0,3.0,0.5820000000000001,1.0,1.0,0.51,63.2,30.8,4.74,5.07,-0.1,0.0,-0.4,0.1,385.0,471.0,5.89,-0.2,0.0,0.0,-0.1,-0.3,5.81,0.1,0.0
1.0,2,8370,130,3,2,D,0.0,3.0,0.465,1.0,1.0,0.51,63.2,30.5,4.88,5.14,16.0,135.2,8.0,7.9,453.0,423.0,5.88,-0.1,0.0,0.0,-0.2,-0.3,5.48,0.1,0.0
1.0,2,8370,130,1,1,A,0.0,3.0,0.621,1.0,1.0,0.51,63.2,30.4,4.76,5.07,8.9,0.1,1.7,7.8,450.0,428.0,5.87,-0.1,0.0,0.0,3.6,-0.4,5.49,-0.1,0.2
1.0,2,8370,130,1,4,A,0.0,3.0,0.8,1.0,1.0,0.52,63.2,30.8,4.76,5.07,6.5,57.8,9.5,8.3,409.0,450.0,5.89,-0.1,0.0,320.0,-0.2,-0.3,5.66,0.0,0.1
1.0,2,8370,28,1,2,B,0.4,3.0,1.007,1.0,2.0,0.52,63.2,30.4,4.75,4.98,110.0,123.1,8.3,5.4,423.0,462.0,5.87,-0.1,0.0,0.0,5.5,5.3,5.73,38.0,-0.1
1.0,2,8370,28,1,4,C,0.0,3.0,1.006,1.0,2.0,0.52,63.2,30.4,4.75,5.03,7.1,128.3,7.7,6.9,422.0,427.0,5.91,-0.1,0.0,23.0,6.4,-0.3,5.25,-0.1,11.3
1.0,2,8370,28,1,5,A,0.394,3.0,0.693,1.0,1.0,0.52,63.2,30.9,4.75,5.05,15.0,92.0,9.5,8.1,429.0,421.0,5.74,-0.1,0.0,23.0,-0.2,-0.1,5.1,0.0,0.0
1.0,2,8370,130,4,2,D,0.398,3.0,0.635,1.0,1.0,0.51,63.2,31.0,4.75,5.07,11.5,104.6,8.7,7.7,408.0,455.0,5.86,0.0,0.0,275.0,4.0,4.2,4.84,0.0,0.1
1.0,2,8370,120,5,3,A,0.0,3.0,0.0,1.0,1.0,0.51,63.2,30.9,4.76,5.12,-0.2,0.1,-0.4,0.1,420.0,428.0,5.88,-0.1,0.0,283.0,0.1,0.4,4.99,0.1,0.0
1.0,2,8370,120,4,1,A,0.0,3.0,0.0,1.0,1.0,0.52,63.2,30.8,4.77,4.96,14.5,123.8,7.6,8.2,387.0,454.0,5.88,-0.1,0.0,329.0,0.1,0.6,5.0,0.0,0.1
1.0,3,8370,120,5,2,B,0.0,3.0,0.0,1.0,1.0,0.51,63.2,30.9,4.83,5.03,8.6,133.6,8.3,8.2,430.0,417.0,5.89,-0.1,0.0,272.0,6.0,6.4,5.3,31.9,0.0
1.0,2,8370,130,4,4,A,0.0,3.0,0.0,1.0,1.0,0.51,63.2,30.6,4.77,5.09,13.5,0.1,6.8,7.9,383.0,406.0,5.83,-0.1,0.0,0.0,0.1,0.2,4.95,0.2,0.0
1.0,2,8370,120,1,5,A,0.0,3.0,0.0,1.0,1.0,0.51,63.2,30.7,4.81,5.12,64.0,133.6,8.4,7.1,454.0,382.0,5.76,4.4,0.3,0.0,0.0,0.4,5.15,0.0,0.0
1.0,2,8370,130,3,4,D,0.0,3.0,0.0,1.0,1.0,0.51,63.2,31.1,4.76,5.12,38.9,130.6,8.2,7.6,461.0,426.0,5.74,0.0,0.0,334.0,0.1,0.5,5.13,-0.1,0.0
1.0,2,8370,120,4,3,C,0.0,3.0,0.0,1.0,2.0,0.52,63.2,31.0,4.9,5.06,7.3,126.3,8.9,7.5,419.0,427.0,5.9,-0.1,0.0,0.0,6.5,-0.4,5.45,0.1,29.7
1.0,2,8370,120,2,4,C,0.451,3.0,1.006,1.0,1.0,0.51,63.2,31.1,4.9,5.0,20.2,111.3,7.1,8.1,384.0,456.0,5.81,-0.1,0.0,0.0,0.0,-0.2,5.41,-0.1,0.1
1.0,2,8370,130,3,5,C,0.0,3.0,0.0,1.0,1.0,0.52,63.2,30.7,4.77,5.1,116.0,114.3,8.4,7.3,423.0,382.0,5.87,-0.1,0.0,0.0,-0.2,-0.3,5.76,0.0,0.0
1.0,2,8370,130,4,5,C,16.569000000000006,3.0,0.6779999999999999,1.0,1.0,0.5,63.2,30.3,4.77,5.09,14.7,136.9,7.9,7.8,422.0,430.0,5.88,-0.1,0.0,254.0,0.1,0.8,5.22,0.1,0.0
1.0,2,8370,120,1,4,A,0.0,3.0,0.982,1.0,1.0,0.51,63.2,30.3,4.82,5.08,9.9,128.3,8.8,8.2,428.0,411.0,5.86,0.0,0.0,207.0,0.0,0.2,4.76,0.0,0.1
0.0,2,8370,120,1,2,D,0.0,3.0,0.0,0.0,0.0,0.52,63.2,30.3,4.84,5.04,6.3,120.5,8.1,7.2,414.0,429.0,5.88,-0.1,0.0,323.0,2.7,4.5,4.97,0.0,-0.1
0.0,2,8370,130,2,1,A,0.0,3.0,0.0,0.0,0.0,0.52,63.2,30.3,4.92,5.0,4.1,127.2,7.7,7.6,424.0,430.0,5.91,0.8,0.0,279.0,6.4,-0.3,5.32,0.0,0.0
1.0,1,8370,110,3,5,C,0.0,3.0,0.5870000000000001,1.0,1.0,0.51,63.2,27.9,4.76,5.06,24.7,128.3,7.8,7.9,387.0,449.0,5.86,0.0,0.0,260.0,5.1,6.0,5.42,2.7,0.0
1.0,1,8370,110,4,4,A,0.0,3.0,0.736,1.0,1.0,0.52,63.2,28.0,4.76,5.11,-0.3,0.1,-0.4,2.3,427.0,420.0,5.77,7.2,10.1,0.0,0.3,-0.3,5.36,0.0,0.0
1.0,1,8370,110,4,2,D,0.0,3.0,0.6990000000000001,1.0,1.0,0.52,63.2,27.8,4.78,4.97,3.0,127.6,8.4,6.2,430.0,421.0,5.79,5.9,4.4,267.0,6.4,6.6,5.26,43.7,0.0
